prefix,prefix_bits,manufacturer,registry_type,is_ieee_reserved
D494E8,24,"HUAWEI TECHNOLOGIES CO.,LTD",MA-L,false
D494FB,24,Continental Automotive Systems Inc,MA-L,false
D49524,24,"Clover Network, Inc",MA-L,false
D4955D,24,Zte Corporation,MA-L,false
D4958E,24,"Universal Electronics, Inc",MA-L,false
D496DF,24,"SUNGJIN C&T CO.,LTD",MA-L,false
D4970B,24,Xiaomi Communications Co Ltd,MA-L,false
D498B9,24,"Vivo Mobile Communication Co., Ltd",MA-L,false
D4996C,24,Juniper Networks,MA-L,false
D49A20,24,"Apple, Inc",MA-L,false
D49AA0,24,VNPT TECHNOLOGY,MA-L,false
D49AF6,24,Azurewave Technology Inc,MA-L,false
D49B5C,24,"Chongqing Miedu Technology Co., Ltd",MA-L,false
D49B74,24,Kinetic Technologies,MA-L,false
D49C28,24,Jaybird LLC,MA-L,false
D49C53,24,NETCRAZE LLC,MA-L,false
D49C8E,24,University Of FUKUI,MA-L,false
D49CDD,24,"AMPAK Technology,inc.",MA-L,false
D49CF4,24,Palo Alto Networks,MA-L,false
D49D9D,24,"Shenzhen Goodocom Lnformation Technology Co.,ltd.",MA-L,false
D49DC0,24,"Samsung Electronics Co.,ltd",MA-L,false
D49E05,24,Zte Corporation,MA-L,false
D49E3B,24,Guangzhou shiyuan electronic technology company limited,MA-L,false
D49E6D,24,"Wuhan Zhongyuan Huadian Science & Technology Co.,",MA-L,false
D49FDD,24,"Huawei Device Co., Ltd",MA-L,false
D4A02A,24,"Cisco Systems, Inc",MA-L,false
D4A0FB,24,IEEE Registration Authority,MA-L,true
D4A0FB0,28,"M2MD Technologies, Inc",MA-M,false
D4A0FB1,28,Intersvyaz IT,MA-M,false
D4A0FB2,28,"Beijing Lingji Innovations Technology Co,ltd.",MA-M,false
D4A0FB3,28,NEXXUS NETWORKS INDIA PRIVATE LIMITED,MA-M,false
D4A0FB4,28,"Shenzhen Dijiean Technology Co., Ltd",MA-M,false
D4A0FB5,28,Corelase Oy,MA-M,false
D4A0FB6,28,"Huizhou Jiemeisi Technology Co.,ltd.",MA-M,false
D4A0FB7,28,Skyfri Corp,MA-M,false
D4A0FB8,28,Parpro System Corporation,MA-M,false
D4A0FB9,28,"Hangteng (HK) Technology Co., Limited",MA-M,false
D4A0FBA,28,IMPULSE CCTV NETWORKS INDIA PVT. LTD.,MA-M,false
D4A0FBB,28,Spatial Hover Inc,MA-M,false
D4A0FBC,28,Snap-on Tools,MA-M,false
D4A0FBD,28,FASTWEL ELECTRONICS INDIA PRIVATE LIMITED,MA-M,false
D4A0FBE,28,"GTEK GLOBAL CO.,LTD",MA-M,false
D4A148,24,"HUAWEI TECHNOLOGIES CO.,LTD",MA-L,false
D4A23D,24,"New H3C Technologies Co., Ltd",MA-L,false
D4A254,24,"HUAWEI TECHNOLOGIES CO.,LTD",MA-L,false
D4A2CD,24,Dell Inc,MA-L,false
D4A33D,24,"Apple, Inc",MA-L,false
D4A365,24,Xiaomi Communications Co Ltd,MA-L,false
D4A38B,24,"ELE(GROUP)CO.,LTD",MA-L,false
D4A3EB,24,"Shenzhen Icomm Semiconductor CO.,LTD",MA-L,false
D4A425,24,"SMAX Technology Co., Ltd",MA-L,false
D4A499,24,Inview Technology Corporation,MA-L,false
D4A5B4,24,"Hengji Jiaye (hangzhou) Technology Co., Ltd",MA-L,false
D4A651,24,Tuya Smart Inc,MA-L,false
D4A7EA,24,Solar76,MA-L,false
D4A923,24,"HUAWEI TECHNOLOGIES CO.,LTD",MA-L,false
D4A928,24,Greenwave Reality Inc,MA-L,false
D4AAFF,24,MICRO WORLD,MA-L,false
D4AB61,24,Intel Corporate,MA-L,false
D4AB82,24,Commscope,MA-L,false
D4ABCD,24,"Hui Zhou Gaoshengda Technology Co.,ltd",MA-L,false
D4AC4E,24,"Bodi Rs, LLC",MA-L,false
D4AD20,24,Jinan USR IOT Technology Limited,MA-L,false
D4AD2D,24,"Fiberhome Telecommunication Technologies Co.,ltd",MA-L,false
D4AD71,24,"Cisco Systems, Inc",MA-L,false
D4ADBD,24,"Cisco Systems, Inc",MA-L,false
D4ADFC,24,Shenzhen Intellirocks Tech. Co. Ltd,MA-L,false
D4AE05,24,"Samsung Electronics Co.,ltd",MA-L,false
D4AE52,24,Dell Inc,MA-L,false
D4AFF7,24,Arista Networks,MA-L,false
D4B110,24,"HUAWEI TECHNOLOGIES CO.,LTD",MA-L,false
D4B169,24,Le Shi Zhi Xin Electronic Technology (tianjin) Limited,MA-L,false
D4B27A,24,Commscope,MA-L,false
D4B43E,24,Messcomp Datentechnik Gmbh,MA-L,false
D4B4C0,24,"Fortinet, Inc",MA-L,false
D4B5CD,24,Sagemcom Broadband SAS,MA-L,false
D4B680,24,"Shanghai Linkyum Microeletronics Co.,ltd",MA-L,false
D4B709,24,Zte Corporation,MA-L,false
D4B761,24,"Sichuan ai-link technology co., ltd.",MA-L,false
D4B7D0,24,Ciena Corporation,MA-L,false
D4B8FF,24,Home Control Singapore Pte Ltd,MA-L,false
D4B92F,24,Vantiva USA LLC,MA-L,false
D4BABA,24,IEEE Registration Authority,MA-L,true
D4BABA0,28,"SHENZHEN ACTION TECHNOLOGIES CO., LTD.",MA-M,false
D4BABA1,28,Annapurna Labs,MA-M,false
D4BABA2,28,"Guangzhou Ostec Electronic Technology Co.,limited",MA-M,false
D4BABA3,28,Shenzhen Pu Ying Innovation Technology Corporation Limited,MA-M,false
D4BABA4,28,"Beijing Yuanxin Junsheng Technology Co.,ltd",MA-M,false
D4BABA5,28,Reer Spa,MA-M,false
D4BABA6,28,"Shenzhen Yueer Innovation Technology Co., Ltd",MA-M,false
D4BABA7,28,"Shenzhen Double Better Technology Co., Ltd",MA-M,false
D4BABA8,28,"Chengdu Ba SAN SI YI Information Technology Co., LTD",MA-M,false
D4BABA9,28,"Shenzhen Chuangyou Acoustic Technology Co., Ltd",MA-M,false
D4BABAA,28,Actiontec Electronics Inc,MA-M,false
D4BABAB,28,"Qingdao Vzense Technology Co., Ltd",MA-M,false
D4BABAC,28,"Rusatom Automated Control Systems, Joint-stock Company",MA-M,false
D4BABAD,28,AADONA Communication Pvt Ltd,MA-M,false
D4BABAE,28,Camozzi Automation Spa,MA-M,false
D4BAFA,24,"GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP.,LTD",MA-L,false
D4BBC8,24,"Vivo Mobile Communication Co., Ltd",MA-L,false
D4BBE6,24,"Huawei Device Co., Ltd",MA-L,false
D4BD1E,24,"5VT Technologies,taiwan Ltd",MA-L,false
D4BD4F,24,Ruckus Wireless,MA-L,false
D4BED7,24,Dell Inc,MA-L,false
D4BED9,24,Dell Inc,MA-L,false
D4BEDC,24,"Roku, Inc",MA-L,false
D4BF2D,24,SE Controls Asia Pacific Ltd,MA-L,false
D4BF7F,24,UPVEL,MA-L,false
D4C19E,24,Ruckus Wireless,MA-L,false
D4C1C8,24,Zte Corporation,MA-L,false
D4C1FC,24,Nokia Corporation,MA-L,false
D4C3B0,24,Gearlinx Pty Ltd,MA-L,false
D4C766,24,Acentic Gmbh,MA-L,false
D4C8B0,24,Prime Electronics & Satellitics Inc,MA-L,false
D4C93C,24,"Cisco Systems, Inc",MA-L,false
D4C94B,24,"Motorola Mobility LLC, A Lenovo Company",MA-L,false
D4C9B2,24,Quanergy Solutions Inc,MA-L,false
D4C9EF,24,Hewlett Packard,MA-L,false
D4CA6D,24,Routerboard.com,MA-L,false
D4CA6E,24,U-blox AG,MA-L,false
D4CBAF,24,Nokia Corporation,MA-L,false
D4CBCC,24,"Vivo Mobile Communication Co., Ltd",MA-L,false
D4CEB8,24,Enatel LTD,MA-L,false
D4CF37,24,Symbolic IO,MA-L,false
D4CFF9,24,"Shenzhen SEI Robotics Co.,ltd",MA-L,false
D4D184,24,ADB Broadband Italia,MA-L,false
D4D249,24,Power Ethernet,MA-L,false
D4D252,24,Intel Corporate,MA-L,false
D4D2D6,24,FN-LINK TECHNOLOGY LIMITED,MA-L,false
D4D2E5,24,BKAV Corporation,MA-L,false
D4D4DA,24,Espressif Inc,MA-L,false
D4D50D,24,"Southwest Microwave, Inc",MA-L,false
D4D51B,24,"HUAWEI TECHNOLOGIES CO.,LTD",MA-L,false
D4D659,24,"Meta Platforms, Inc",MA-L,false
D4D748,24,"Cisco Systems, Inc",MA-L,false
D4D7A9,24,Shanghai Kaixiang Info Tech LTD,MA-L,false
D4D7CF,24,"Realme Chongqing Mobile Telecommunications Corp.,ltd.",MA-L,false
D4D853,24,Intel Corporate,MA-L,false
D4D892,24,"HUAWEI TECHNOLOGIES CO.,LTD",MA-L,false
D4D898,24,"Korea CNO Tech Co., Ltd",MA-L,false
D4D919,24,Gopro,MA-L,false
D4DA21,24,"Beijing Xiaomi Mobile Software Co., Ltd",MA-L,false
D4DACD,24,SKY UK LIMITED,MA-L,false
D4DC09,24,"Mist Systems, Inc",MA-L,false
D4DC85,24,Edgecore Americas Networking Corporation,MA-L,false
D4DCCD,24,"Apple, Inc",MA-L,false
D4DD0B,24,WAVETEL TECHNOLOGY LIMITED,MA-L,false
D4DF57,24,Alpinion Medical Systems,MA-L,false
D4E053,24,Hewlett Packard Enterprise,MA-L,false
D4E08E,24,Valuehd Corporation,MA-L,false
D4E22F,24,"Roku, Inc",MA-L,false
D4E2CB,24,Vantiva USA LLC,MA-L,false
D4E32C,24,S. Siedle & Sohne,MA-L,false
D4E33F,24,Nokia,MA-L,false
D4E3C5,24,Zte Corporation,MA-L,false
D4E4C3,24,Ciena Corporation,MA-L,false
D4E5C9,24,Senao Networks Inc,MA-L,false
D4E6B7,24,"Samsung Electronics Co.,ltd",MA-L,false
D4E853,24,"Hangzhou Hikvision Digital Technology Co.,ltd.",MA-L,false
D4E880,24,"Cisco Systems, Inc",MA-L,false
D4E8B2,24,"Samsung Electronics Co.,ltd",MA-L,false
D4E90B,24,"CVT CO.,LTD",MA-L,false
D4E95E,24,Texas Instruments,MA-L,false
D4E98A,24,Intel Corporate,MA-L,false
D4E9F4,24,Espressif Inc,MA-L,false
D4EA0E,24,Avaya Inc,MA-L,false
D4EB68,24,"Cisco Systems, Inc",MA-L,false
D4EC0C,24,Harley-davidson Motor Company,MA-L,false
D4EC86,24,"Linkedhope Intelligent Technologies Co., Ltd",MA-L,false
D4ECAB,24,"Vivo Mobile Communication Co., Ltd",MA-L,false
D4EE07,24,"HIWIFI Co., Ltd",MA-L,false
D4EEDE,24,"Sichuan Tianyi Comheart Telecom Co.,ltd",MA-L,false
D4F027,24,Trust Power Ltd,MA-L,false
D4F04A,24,SKY UK LIMITED,MA-L,false
D4F057,24,"Nintendo Co.,ltd",MA-L,false
D4F0B4,24,Napco Security Technologies,MA-L,false
D4F0C9,24,KYOCERA Document Solutions Inc,MA-L,false
D4F0EA,24,"Beijing Xiaomi Mobile Software Co., Ltd",MA-L,false
D4F143,24,"Iproad.,inc",MA-L,false
D4F207,24,"Diaodiao(beijing)technology Co.,ltd",MA-L,false
D4F242,24,"Huawei Device Co., Ltd",MA-L,false
D4F32D,24,Intel Corporate,MA-L,false
D4F337,24,Xunison Ltd,MA-L,false
D4F46F,24,"Apple, Inc",MA-L,false
D4F4BE,24,Palo Alto Networks,MA-L,false
D4F513,24,Texas Instruments,MA-L,false
D4F527,24,SIEMENS AG,MA-L,false
D4F547,24,"Google, Inc",MA-L,false
D4F5EF,24,Hewlett Packard Enterprise,MA-L,false
D4F63F,24,IEA S.R.L.,MA-L,false
D4F756,24,Zte Corporation,MA-L,false
D4F786,24,"Fiberhome Telecommunication Technologies Co.,ltd",MA-L,false
D4F7D5,24,Sony Interactive Entertainment Inc,MA-L,false
D4F829,24,Sagemcom Broadband SAS,MA-L,false
D4F921,24,"Qingdao Intelligent&precise Electronics Co.,ltd.",MA-L,false
D4F98D,24,Espressif Inc,MA-L,false
D4F9A1,24,"HUAWEI TECHNOLOGIES CO.,LTD",MA-L,false
D4FB8E,24,"Apple, Inc",MA-L,false
D4FC13,24,"Fiberhome Telecommunication Technologies Co.,ltd",MA-L,false
D4FE28,24,Silicon Laboratories,MA-L,false
D4FF26,24,OHSUNG,MA-L,false
D8004D,24,"Apple, Inc",MA-L,false
D80093,24,Aurender Inc,MA-L,false
D801D0,24,"HUAWEI TECHNOLOGIES CO.,LTD",MA-L,false
D801EB,24,Infinity Electronics Ltd,MA-L,false
D8028A,24,"Shenzhen YOUHUA Technology Co., Ltd",MA-L,false
D802C0,24,Extreme Networks Headquarters,MA-L,false
D8031A,24,Laird Connectivity,MA-L,false
D8032A,24,COMMTACT LTD,MA-L,false
D8052E,24,Skyviia Corporation,MA-L,false
D806D1,24,"Honeywell Fire System (shanghai) Co,. Ltd",MA-L,false
D806F3,24,Arista Networks,MA-L,false
D807B6,24,"TP-LINK TECHNOLOGIES CO.,LTD.",MA-L,false
D80831,24,"Samsung Electronics Co.,ltd",MA-L,false
D808F5,24,Arcadia Networks Co. Ltd,MA-L,false
D8094E,24,Active Brains,MA-L,false
D8097F,24,Zte Corporation,MA-L,false
D809C3,24,Cercacor Labs,MA-L,false
D809D6,24,"ZEXELON CO., LTD.",MA-L,false
D80A42,24,"Shanghai Lixun Information Technology Co., Ltd",MA-L,false
D80A60,24,"HUAWEI TECHNOLOGIES CO.,LTD",MA-L,false
D80AE6,24,Zte Corporation,MA-L,false
D80B9A,24,"Samsung Electronics Co.,ltd",MA-L,false
D80BCB,24,"Telink Semiconductor (shanghai) Co., Ltd",MA-L,false
D80CCF,24,C.G.V. S.A.S.,MA-L,false
D80D17,24,"TP-LINK TECHNOLOGIES CO.,LTD.",MA-L,false
D80DE3,24,FXI TECHNOLOGIES AS,MA-L,false
D80E29,24,"Vivo Mobile Communication Co., Ltd",MA-L,false
D80F99,24,"Hon Hai Precision Ind. Co.,ltd.",MA-L,false
D80FB5,24,SHENZHEN ULTRAEASY TECHNOLOGY CO LTD,MA-L,false
D81068,24,"Murata Manufacturing Co., Ltd",MA-L,false
D8109F,24,"HUAWEI TECHNOLOGIES CO.,LTD",MA-L,false
D810CB,24,Andrea Informatique,MA-L,false
D81265,24,"CHONGQING FUGUI ELECTRONICS CO.,LTD.",MA-L,false
D8132A,24,Espressif Inc,MA-L,false
D81399,24,"Hui Zhou Gaoshengda Technology Co.,ltd",MA-L,false
D814D6,24,SURE SYSTEM Co Ltd,MA-L,false
D814DF,24,"TCL King Electrical Appliances (huizhou) Co., Ltd",MA-L,false
D8150D,24,"TP-LINK TECHNOLOGIES CO.,LTD.",MA-L,false
D8160A,24,Nippon Electro-sensory Devices,MA-L,false
D816C1,24,DEWAV (HK) ELECTRONICS LIMITED,MA-L,false
D8182B,24,Conti Temic Microelectronic Gmbh,MA-L,false
D818D3,24,Juniper Networks,MA-L,false
D81909,24,Wiwynn Technology Service Malaysia,MA-L,false
D8197A,24,Nuheara Ltd,MA-L,false
D819CE,24,Telesquare,MA-L,false
D81BB5,24,"HUAWEI TECHNOLOGIES CO.,LTD",MA-L,false
D81BFE,24,TWINLINX CORPORATION,MA-L,false
D81C14,24,"Compacta International, Ltd",MA-L,false
D81C79,24,"Apple, Inc",MA-L,false
D81D13,24,Texas Instruments,MA-L,false
D81D72,24,"Apple, Inc",MA-L,false
D81EDD,24,"GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP.,LTD",MA-L,false
D81EDE,24,B&W Group Ltd,MA-L,false
D81F12,24,Tuya Smart Inc,MA-L,false
D81F65,24,Private,MA-L,false
D81FCC,24,Brocade Communications Systems LLC,MA-L,false
D8209F,24,Cubro Acronet Gesmbh,MA-L,false
D820A2,24,"HUAWEI TECHNOLOGIES CO.,LTD",MA-L,false
D821DA,24,SERNET (SUZHOU) TECHNOLOGIES CORPORATION,MA-L,false
D822F4,24,Avnet Silica,MA-L,false
D823E0,24,SPEEDTECH CORP.,MA-L,false
D82477,24,Universal Electric Corporation,MA-L,false
D824BD,24,"Cisco Systems, Inc",MA-L,false
D824EC,24,Plenom A/S,MA-L,false
D82522,24,Commscope,MA-L,false
D825B0,24,"Rockeetech Systems Co.,ltd.",MA-L,false
D825DF,24,CAME UK,MA-L,false
D826B9,24,"Guangdong Coagent Electronics S&amp;t Co.,ltd.",MA-L,false
D826FA,24,"Jiangxi Zhentian Technology CO.,LTD",MA-L,false
D8270C,24,"Maxtronic International Co., Ltd",MA-L,false
D828C9,24,General Electric Consumer And Industrial,MA-L,false
D82916,24,Ascent Communication Technology,MA-L,false
D82918,24,"HUAWEI TECHNOLOGIES CO.,LTD",MA-L,false
D82986,24,Best Wish Technology LTD,MA-L,false
D829F8,24,"HUAWEI TECHNOLOGIES CO.,LTD",MA-L,false
D82A15,24,Leitner Spa,MA-L,false
D82A7E,24,Nokia Corporation,MA-L,false
D82D40,24,Janz - Contagem E Gestão De Fluídos S.A.,MA-L,false
D82D9B,24,"Shenzhen G.credit Communication Technology Co., Ltd",MA-L,false
D82DE1,24,Tricascade Inc,MA-L,false
D82FE6,24,"Zhejiang Tmall Technology Co., Ltd",MA-L,false
D83062,24,"Apple, Inc",MA-L,false
D8312C,24,Zte Corporation,MA-L,false
D83134,24,"Roku, Inc",MA-L,false
D831CF,24,"Samsung Electronics Co.,ltd",MA-L,false
D83214,24,"Tenda Technology Co.,ltd.dongguan Branch",MA-L,false
D8325A,24,"Shenzhen YOUHUA Technology Co., Ltd",MA-L,false
D832E3,24,Xiaomi Communications Co Ltd,MA-L,false
D8337F,24,"Office Fa.com Co.,ltd.",MA-L,false
D833B7,24,Sagemcom Broadband SAS,MA-L,false
D8341C,24,"GD Midea Air-conditioning Equipment Co.,ltd.",MA-L,false
D834D1,24,"Shenzhen Orange Digital Technology Co.,ltd",MA-L,false
D834EE,24,SHURE INCORPORATED,MA-L,false
D8365F,24,Intelbras,MA-L,false
D8373B,24,"Shenzhen Jingxun Software Telecommunication Technology Co.,ltd",MA-L,false
D837BE,24,"SHENZHEN GONGJIN ELECTRONICS CO.,LT",MA-L,false
D8380D,24,"SHENZHEN IP-COM Network Co.,ltd",MA-L,false
D838FC,24,Ruckus Wireless,MA-L,false
D83ADD,24,Raspberry Pi Trading Ltd,MA-L,false
D83AF5,24,Wideband Labs LLC,MA-L,false
D83BBF,24,Intel Corporate,MA-L,false
D83BDA,24,Espressif Inc,MA-L,false
D83C69,24,Shenzhen TINNO Mobile Technology Corp,MA-L,false
D83D3F,24,JOYNED Gmbh,MA-L,false
D83DCC,24,"Shenzhen UDD Technologies,co.,ltd",MA-L,false
D83EEF,24,COOSEA GROUP (HK) COMPANY LIMITED,MA-L,false
D84008,24,"HUAWEI TECHNOLOGIES CO.,LTD",MA-L,false
D842AC,24,"Shanghai Feixun Communication Co.,ltd.",MA-L,false
D842E2,24,"Canary Connect, Inc",MA-L,false
D842F7,24,"Tozed Kangwei Tech Co.,ltd",MA-L,false
D843AE,24,"Micro-star INTL CO., LTD.",MA-L,false
D843EA,24,SY Electronics Ltd,MA-L,false
D843ED,24,Suzuken,MA-L,false
D8445C,24,DEV Tecnologia Ind Com Man Eq LTDA,MA-L,false
D84489,24,Tp-link Systems Inc,MA-L,false
D8452B,24,Integrated Device Technology (malaysia) Sdn. Bhd.,MA-L,false
D84567,24,TECNO MOBILE LIMITED,MA-L,false
D84606,24,Silicon Valley Global Marketing,MA-L,false
D84710,24,Sichuan Changhong Electric Ltd,MA-L,false
D84732,24,"TP-LINK TECHNOLOGIES CO.,LTD.",MA-L,false
D8478F,24,Microchip Technology Inc,MA-L,false
D847BB,24,"Huawei Device Co., Ltd",MA-L,false
D848EE,24,"Hangzhou Xueji Technology Co., Ltd",MA-L,false
D8490B,24,"HUAWEI TECHNOLOGIES CO.,LTD",MA-L,false
D8492F,24,CANON INC.,MA-L,false
D849BF,24,CELESTICA INC.,MA-L,false
D84A2B,24,Zte Corporation,MA-L,false
D84A83,24,"Vivo Mobile Communication Co., Ltd",MA-L,false
D84A87,24,"OI ELECTRIC CO.,LTD",MA-L,false
D84B2A,24,"Cognitas Technologies, Inc",MA-L,false
D84C90,24,"Apple, Inc",MA-L,false
D84DB9,24,"Wu Qi Technologies,inc.",MA-L,false
D84F37,24,"Proxis, Spol. S R.o.",MA-L,false
D84FB8,24,LG ELECTRONICS,MA-L,false
D850A1,24,"Hunan Danuo Technology Co.,ltd",MA-L,false
D850E6,24,Asustek COMPUTER INC.,MA-L,false
D852FA,24,Texas Instruments,MA-L,false
D8539A,24,Juniper Networks,MA-L,false
D853AD,24,Cisco Meraki,MA-L,false
D853BC,24,"Lenovo Information Products (shenzhen)co.,ltd",MA-L,false
D8543A,24,Texas Instruments,MA-L,false
D85482,24,"Oxit, LLC",MA-L,false
D854A2,24,Extreme Networks Headquarters,MA-L,false
D854F2,24,"Huawei Device Co., Ltd",MA-L,false
D85575,24,"Samsung Electronics Co.,ltd",MA-L,false
D855A3,24,Zte Corporation,MA-L,false
D857EF,24,"Samsung Electronics Co.,ltd",MA-L,false
D858C6,24,Katch Asset Tracking Pty Limited,MA-L,false
D858D7,24,"CZ.NIC, Z.s.p.o.",MA-L,false
D85982,24,"HUAWEI TECHNOLOGIES CO.,LTD",MA-L,false
D85A49,24,"INGCHIPS Technology Co., Ltd",MA-L,false
D85B22,24,"Shenzhen Hohunet Technology Co., Ltd",MA-L,false
D85B2A,24,"Samsung Electronics Co.,ltd",MA-L,false
D85D4C,24,"TP-LINK TECHNOLOGIES CO.,LTD.",MA-L,false
D85D84,24,Cax Soft Gmbh,MA-L,false
D85DE2,24,"Hon Hai Precision Ind. Co.,ltd.",MA-L,false
D85DEF,24,Busch-jaeger Elektro Gmbh,MA-L,false
D85DFB,24,Private,MA-L,false
D85ED3,24,"GIGA-BYTE TECHNOLOGY CO.,LTD.",MA-L,false
D85F77,24,"Telink Semiconductor (shanghai) Co., Ltd",MA-L,false
D860B0,24,Biomérieux Italia S.p.a.,MA-L,false
D860B3,24,Guangdong Global Electronic Technology CO.，LTD,MA-L,false
D86162,24,Wistron Neweb Corporation,MA-L,false
D86194,24,Objetivos Y Sevicios De Valor Añadido,MA-L,false
D862DB,24,Eno Inc,MA-L,false
D8630D,24,"Motorola (wuhan) Mobility Technologies Communication Co., Ltd",MA-L,false
D86375,24,Xiaomi Communications Co Ltd,MA-L,false
D8638C,24,"Shenzhen Dttek Technology Co., Ltd",MA-L,false
D86595,24,Toy's Myth Inc,MA-L,false
D866C6,24,"Shenzhen Daystar Technology Co.,ltd",MA-L,false
D866EE,24,"BOXIN COMMUNICATION CO.,LTD.",MA-L,false
D867D3,24,"Huawei Device Co., Ltd",MA-L,false
D867D9,24,"Cisco Systems, Inc",MA-L,false
D86852,24,"HUAWEI TECHNOLOGIES CO.,LTD",MA-L,false
D868A0,24,"Samsung Electronics Co.,ltd",MA-L,false
D868C3,24,"Samsung Electronics Co.,ltd",MA-L,false
D86960,24,Steinsvik,MA-L,false
D86B83,24,"Nintendo Co.,ltd",MA-L,false
D86BF7,24,"Nintendo Co., Ltd",MA-L,false
D86BFC,24,Zte Corporation,MA-L,false
D86C02,24,"Huaqin Telecom Technology Co.,ltd",MA-L,false
D86C5A,24,"HUMAX Co., Ltd",MA-L,false
D86C63,24,"Google, Inc",MA-L,false
D86CE9,24,Sagemcom Broadband SAS,MA-L,false
D86D17,24,"HUAWEI TECHNOLOGIES CO.,LTD",MA-L,false
D86DD0,24,Innocare Optoelectronics,MA-L,false
D8714D,24,Texas Instruments,MA-L,false
D87154,24,"Samsung Electronics Co.,ltd",MA-L,false
D87157,24,Lenovo Mobile Communication Technology Ltd,MA-L,false
D87475,24,"Apple, Inc",MA-L,false
D87495,24,Zte Corporation,MA-L,false
D874DF,24,"HUAWEI TECHNOLOGIES CO.,LTD",MA-L,false
D874EF,24,Guangzhou Shiyuan Electronic Technology Company Limited,MA-L,false
D87533,24,Nokia Corporation,MA-L,false
D8760A,24,"Escort, Inc",MA-L,false
D876AE,24,"HUAWEI TECHNOLOGIES CO.,LTD",MA-L,false
D87766,24,"Nurivoice Co., Ltd",MA-L,false
D8778B,24,Intelbras,MA-L,false
D8787F,24,"Ubee Interactive Co., Limited",MA-L,false
D878C9,24,SERVERCOM (INDIA) PRIVATE LIMITED,MA-L,false
D878E5,24,KUHN SA,MA-L,false
D87988,24,"Hon Hai Precision Ind. Co.,ltd.",MA-L,false
D87A3B,24,Silicon Laboratories,MA-L,false
D87CDD,24,SANIX INCORPORATED,MA-L,false
D87D45,24,"Nicent Technology Co., Ltd",MA-L,false
D87D7F,24,Sagemcom Broadband SAS,MA-L,false
D87E6F,24,CASCINATION AG,MA-L,false
D87E76,24,ITEL MOBILE LIMITED,MA-L,false
D87EB1,24,"X.o.ware, Inc",MA-L,false
D88039,24,Microchip Technology Inc,MA-L,false
D8803C,24,Anhui Huami Information Technology Company Limited,MA-L,false
D88083,24,CLOUD NETWORK TECHNOLOGY SINGAPORE PTE. LTD.,MA-L,false
D880DC,24,"Huawei Device Co., Ltd",MA-L,false
D881CE,24,AHN INC.,MA-L,false
D88332,24,"Taixin Semiconductor Co., Ltd",MA-L,false
D88466,24,Extreme Networks Headquarters,MA-L,false
D885AC,24,Espressif Inc,MA-L,false
D8860B,24,IEEE Registration Authority,MA-L,true
D8860B0,28,"Inspur Group Co., Ltd",MA-M,false
D8860B1,28,Krspace,MA-M,false
D8860B2,28,Get SAT,MA-M,false
D8860B3,28,Auvidea Gmbh,MA-M,false
D8860B4,28,Teplovodokhran Ltd,MA-M,false
D8860B5,28,CAMTRACE,MA-M,false
D8860B6,28,SCANMATIK,MA-M,false
D8860B7,28,Grünbeck Wasseraufbereitung Gmbh,MA-M,false
D8860B8,28,VRINDA NANO TECHNOLOGIES PVT LTD,MA-M,false
D8860B9,28,DIGITAL CONCEPTS,MA-M,false
D8860BA,28,GLO Science,MA-M,false
D8860BB,28,Library Ideas,MA-M,false
D8860BC,28,YUSAN INDUSTRIES LIMITED,MA-M,false
D8860BD,28,Comnav Technology Ltd,MA-M,false
D8860BE,28,"Shenzhen Yidong Technology Co.,ltd",MA-M,false
D887D5,24,"Leadcore Technology CO.,LTD",MA-L,false
D88863,24,"HUAWEI TECHNOLOGIES CO.,LTD",MA-L,false
D888CE,24,RF Technology Pty Ltd,MA-L,false
D88A3B,24,UNIT-EM,MA-L,false
D88ADC,24,"Huawei Device Co., Ltd",MA-L,false
D88B4C,24,Kingting Tech.,MA-L,false
D88C73,24,Zte Corporation,MA-L,false
D88C79,24,"Google, Inc",MA-L,false
D88D5C,24,Elentec,MA-L,false
D88DC8,24,"Atil Technology Co., LTD",MA-L,false
D88ED4,24,Eero Inc,MA-L,false
D88F76,24,"Apple, Inc",MA-L,false
D890E8,24,"Samsung Electronics Co.,ltd",MA-L,false
D8912A,24,Zyxel Communications Corporation,MA-L,false
D89136,24,Dover Fueling Solutions,MA-L,false
D89341,24,General Electric Global Research,MA-L,false
D893D4,24,Xiaomi Communications Co Ltd,MA-L,false
D89403,24,Hewlett Packard Enterprise,MA-L,false
D89424,24,"Mellanox Technologies, Inc",MA-L,false
D8952F,24,Texas Instruments,MA-L,false
D89563,24,Taiwan Digital Streaming Co.,MA-L,false
D89685,24,Gopro,MA-L,false
D89695,24,"Apple, Inc",MA-L,false
D896E0,24,Alibaba Cloud Computing Ltd,MA-L,false
D8973B,24,Artesyn Embedded Technologies,MA-L,false
D89760,24,"C2 Development, Inc",MA-L,false
D8977C,24,Grey Innovation,MA-L,false
D89790,24,Commonwealth Scientific And Industrial Research Organisation,MA-L,false
D897BA,24,PEGATRON CORPORATION,MA-L,false
D89A0D,24,Zte Corporation,MA-L,false
D89A34,24,"Beijing SHENQI Technology Co., Ltd",MA-L,false
D89AC1,24,Nokia,MA-L,false
D89B3B,24,"HUAWEI TECHNOLOGIES CO.,LTD",MA-L,false
